"doy","year","hour","shf","site","loc","sensorZ"
194,2016,9,14.47736,"hd","organic",5
194,2016,9.5,15.91515,"hd","organic",5
194,2016,10,18.30337,"hd","organic",5
194,2016,10.5,20.82528,"hd","organic",5
194,2016,11,23.08998,"hd","organic",5
194,2016,11.5,25.29214,"hd","organic",5
194,2016,12,25.98638,"hd","organic",5
194,2016,12.5,29.11981,"hd","organic",5
194,2016,13,31.17663,"hd","organic",5
194,2016,13.5,36.03745,"hd","organic",5
194,2016,14,37.01802,"hd","organic",5
194,2016,14.5,32.98949,"hd","organic",5
194,2016,15,30.68044,"hd","organic",5
194,2016,15.5,29.6761,"hd","organic",5
194,2016,16,28.17846,"hd","organic",5
194,2016,16.5,26.64681,"hd","organic",5
194,2016,17,25.90351,"hd","organic",5
194,2016,17.5,26.03155,"hd","organic",5
194,2016,18,25.84677,"hd","organic",5
194,2016,18.5,24.97167,"hd","organic",5
194,2016,19,24.40732,"hd","organic",5
