doy,year,hour,shf,site,loc,sensorZ
191,2016,18,10.00502,hd,moss,5
191,2016,18.5,9.625052,hd,moss,5
191,2016,19,9.21473,hd,moss,5
191,2016,19.5,8.775669,hd,moss,5
191,2016,20,8.255123,hd,moss,5
191,2016,20.5,7.728784,hd,moss,5
191,2016,21,7.321574,hd,moss,5
191,2016,21.5,6.81001,hd,moss,5
191,2016,22,6.129588,hd,moss,5
191,2016,22.5,5.37513,hd,moss,5
191,2016,23,4.609499,hd,moss,5
191,2016,23.5,3.887817,hd,moss,5
192,2016,0,3.311963,hd,moss,5
192,2016,0.5,2.923108,hd,moss,5
192,2016,1,2.731561,hd,moss,5
192,2016,1.5,2.653496,hd,moss,5
192,2016,2,2.639351,hd,moss,5
192,2016,2.5,2.686933,hd,moss,5
192,2016,3,2.841656,hd,moss,5
192,2016,3.5,3.12665,hd,moss,5
192,2016,4,3.477148,hd,moss,5
192,2016,4.5,3.817963,hd,moss,5
192,2016,5,4.140697,hd,moss,5
192,2016,5.5,4.441692,hd,moss,5
192,2016,6,4.687393,hd,moss,5
192,2016,6.5,4.9087,hd,moss,5
192,2016,7,5.180185,hd,moss,5
192,2016,7.5,5.507179,hd,moss,5
192,2016,8,5.960906,hd,moss,5
192,2016,8.5,6.687857,hd,moss,5
192,2016,9,7.626409,hd,moss,5
192,2016,9.5,8.358052,hd,moss,5
192,2016,10,8.940986,hd,moss,5
192,2016,10.5,9.476295,hd,moss,5
192,2016,11,9.829126,hd,moss,5
192,2016,11.5,10.11905,hd,moss,5
192,2016,12,10.65401,hd,moss,5
192,2016,12.5,11.46079,hd,moss,5
192,2016,13,12.23776,hd,moss,5
192,2016,13.5,12.65193,hd,moss,5
192,2016,14,13.6696,hd,moss,5
192,2016,14.5,13.93134,hd,moss,5
192,2016,15,13.40854,hd,moss,5
192,2016,15.5,12.69605,hd,moss,5
192,2016,16,12.0509,hd,moss,5
192,2016,16.5,11.65325,hd,moss,5
192,2016,17,11.30826,hd,moss,5
192,2016,17.5,10.90043,hd,moss,5
192,2016,18,10.4304,hd,moss,5
192,2016,18.5,10.03416,hd,moss,5
192,2016,19,9.759141,hd,moss,5
192,2016,19.5,9.515239,hd,moss,5
192,2016,20,9.288006,hd,moss,5
192,2016,20.5,9.138785,hd,moss,5
192,2016,21,9.007369,hd,moss,5
192,2016,21.5,8.577218,hd,moss,5
192,2016,22,7.814032,hd,moss,5
192,2016,22.5,6.933708,hd,moss,5
192,2016,23,6.110562,hd,moss,5
192,2016,23.5,5.420694,hd,moss,5
193,2016,0,4.871353,hd,moss,5
193,2016,0.5,4.428197,hd,moss,5
193,2016,1,4.110341,hd,moss,5
193,2016,1.5,3.874733,hd,moss,5
193,2016,2,3.698848,hd,moss,5
193,2016,2.5,3.562147,hd,moss,5
193,2016,3,3.487569,hd,moss,5
193,2016,3.5,3.50583,hd,moss,5
193,2016,4,3.663315,hd,moss,5
193,2016,4.5,3.953588,hd,moss,5
193,2016,5,4.320768,hd,moss,5
193,2016,5.5,4.690724,hd,moss,5
193,2016,6,5.037696,hd,moss,5
193,2016,6.5,5.388831,hd,moss,5
193,2016,7,5.766559,hd,moss,5
