doy,year,hour,shf,site,loc,sensorZ
188,2016,21.5,9.314484,ld,moss,5
188,2016,22,7.568266,ld,moss,5
188,2016,22.5,6.059567,ld,moss,5
188,2016,23,4.80315,ld,moss,5
188,2016,23.5,3.649039,ld,moss,5
189,2016,0,2.713384,ld,moss,5
189,2016,0.5,2.078628,ld,moss,5
189,2016,1,1.585859,ld,moss,5
189,2016,1.5,1.084955,ld,moss,5
189,2016,2,0.6048896,ld,moss,5
189,2016,2.5,0.4883851,ld,moss,5
189,2016,3,0.7614177,ld,moss,5
189,2016,3.5,1.010478,ld,moss,5
189,2016,4,1.164048,ld,moss,5
189,2016,4.5,1.355229,ld,moss,5
189,2016,5,1.917895,ld,moss,5
189,2016,5.5,3.087105,ld,moss,5
189,2016,6,4.449708,ld,moss,5
189,2016,6.5,5.779668,ld,moss,5
189,2016,7,7.119728,ld,moss,5
189,2016,7.5,7.677532,ld,moss,5
189,2016,8,7.98324,ld,moss,5
189,2016,8.5,7.999661,ld,moss,5
189,2016,9,7.905568,ld,moss,5
189,2016,9.5,8.668018,ld,moss,5
189,2016,10,11.01264,ld,moss,5
189,2016,10.5,12.9906,ld,moss,5
189,2016,11,13.8286,ld,moss,5
189,2016,11.5,14.35972,ld,moss,5
189,2016,12,14.57019,ld,moss,5
189,2016,12.5,14.53794,ld,moss,5
189,2016,13,15.78102,ld,moss,5
189,2016,13.5,15.85677,ld,moss,5
189,2016,14,14.44143,ld,moss,5
189,2016,14.5,15.66954,ld,moss,5
189,2016,15,16.98689,ld,moss,5
189,2016,15.5,19.04325,ld,moss,5
189,2016,16,19.03418,ld,moss,5
189,2016,16.5,16.91595,ld,moss,5
189,2016,17,16.13985,ld,moss,5
189,2016,17.5,15.30351,ld,moss,5
189,2016,18,14.83853,ld,moss,5
189,2016,18.5,13.58734,ld,moss,5
189,2016,19,11.77153,ld,moss,5
189,2016,19.5,9.949589,ld,moss,5
189,2016,20,8.741628,ld,moss,5
189,2016,20.5,7.798772,ld,moss,5
189,2016,21,7.190311,ld,moss,5
189,2016,21.5,6.091177,ld,moss,5
189,2016,22,4.869783,ld,moss,5
189,2016,22.5,2.633391,ld,moss,5
189,2016,23,1.894769,ld,moss,5
189,2016,23.5,0.2630773,ld,moss,5
190,2016,0,-1.691788,ld,moss,5
190,2016,0.5,-2.17489,ld,moss,5
190,2016,1,-2.799613,ld,moss,5
190,2016,1.5,-3.432553,ld,moss,5
190,2016,2,-3.707605,ld,moss,5
190,2016,2.5,-3.762756,ld,moss,5
190,2016,3,-3.704848,ld,moss,5
190,2016,3.5,-3.829517,ld,moss,5
190,2016,4,-3.693783,ld,moss,5
190,2016,4.5,-2.642394,ld,moss,5
190,2016,5,-0.4392926,ld,moss,5
190,2016,5.5,2.397843,ld,moss,5
190,2016,6,4.904247,ld,moss,5
190,2016,6.5,5.196854,ld,moss,5
190,2016,7,5.2336,ld,moss,5
190,2016,7.5,7.43534,ld,moss,5
190,2016,8,11.2147,ld,moss,5
190,2016,8.5,14.50678,ld,moss,5
190,2016,9,15.30002,ld,moss,5
190,2016,9.5,14.74582,ld,moss,5
190,2016,10,17.66837,ld,moss,5
190,2016,10.5,19.37026,ld,moss,5
190,2016,11,18.75782,ld,moss,5
190,2016,11.5,20.39569,ld,moss,5
190,2016,12,22.21604,ld,moss,5
190,2016,12.5,22.54753,ld,moss,5
190,2016,13,22.53923,ld,moss,5
