doy,year,hour,shf,site,loc,sensorZ
190,2016,14.5,14.36522,ld,organic,5
190,2016,15,16.03342,ld,organic,5
190,2016,15.5,17.02231,ld,organic,5
190,2016,16,17.5178,ld,organic,5
190,2016,16.5,16.81021,ld,organic,5
190,2016,17,16.03736,ld,organic,5
190,2016,17.5,14.92178,ld,organic,5
190,2016,18,14.54666,ld,organic,5
190,2016,18.5,13.95354,ld,organic,5
190,2016,19,13.27489,ld,organic,5
190,2016,19.5,12.35916,ld,organic,5
190,2016,20,11.60874,ld,organic,5
190,2016,20.5,10.19818,ld,organic,5
190,2016,21,7.635497,ld,organic,5
190,2016,21.5,5.582109,ld,organic,5
190,2016,22,4.603093,ld,organic,5
190,2016,22.5,4.279343,ld,organic,5
190,2016,23,4.034253,ld,organic,5
190,2016,23.5,3.708003,ld,organic,5
191,2016,0,3.390915,ld,organic,5
191,2016,0.5,3.205247,ld,organic,5
191,2016,1,3.109617,ld,organic,5
191,2016,1.5,3.178268,ld,organic,5
191,2016,2,3.478094,ld,organic,5
191,2016,2.5,3.717016,ld,organic,5
191,2016,3,3.669694,ld,organic,5
191,2016,3.5,3.460026,ld,organic,5
191,2016,4,3.623619,ld,organic,5
191,2016,4.5,3.995794,ld,organic,5
191,2016,5,4.217847,ld,organic,5
191,2016,5.5,4.459785,ld,organic,5
191,2016,6,4.773974,ld,organic,5
191,2016,6.5,5.513626,ld,organic,5
191,2016,7,6.109682,ld,organic,5
191,2016,7.5,6.740814,ld,organic,5
191,2016,8,7.349004,ld,organic,5
191,2016,8.5,8.088459,ld,organic,5
191,2016,9,9.016594,ld,organic,5
191,2016,9.5,10.32823,ld,organic,5
191,2016,10,11.31006,ld,organic,5
191,2016,10.5,11.58274,ld,organic,5
191,2016,11,11.50384,ld,organic,5
191,2016,11.5,10.50376,ld,organic,5
191,2016,12,9.773418,ld,organic,5
191,2016,12.5,11.80433,ld,organic,5
191,2016,13,15.1816,ld,organic,5
191,2016,13.5,15.92461,ld,organic,5
191,2016,14,14.77989,ld,organic,5
191,2016,14.5,13.99365,ld,organic,5
191,2016,15,14.37461,ld,organic,5
191,2016,15.5,14.12118,ld,organic,5
191,2016,16,12.24876,ld,organic,5
191,2016,16.5,12.519,ld,organic,5
